ID,Name,Glottocode,Glottolog_Name,ISO639P3code,Macroarea,Latitude,Longitude,Family,dataset_ID,author,url,typedby,checkedby,notes,Subfamily,Dialect,Source,Chinese_name,Population,SubGroup,time_frame,Type,Coverage,Date,Transcriber,Region,Culture,Description,Orthography,Comment
57300,"Mamaindé",mama1278,,wmd,"South America",-12.986439,-60.101072,Nambiquaran,diacl,,,,,,,,,,,,,,,,,,,,,
57400,"Latundê",latu1238,,ltn,"South America",-12.608792,-60.422423,Nambiquaran,diacl,,,,,,,,,,,,,,,,,,,,,
57500,"Sabané",saba1268,,sae,"South America",-12.9857,-60.335,Nambiquaran,diacl,,,,,,,,,,,,,,,,,,,,,
57800,Batsbi,bats1242,,bbl,Eurasia,42.1806,45.344,Nakh-Daghestanian,diacl,,,,,,,,,,,,,,,,,,,,,
57850,Chechen,chec1245,,che,Eurasia,43.5,45.5,Nakh-Daghestanian,diacl,,,,,,,,,,,,,,,,,,,,,
58100,Kryz,kryt1240,,kry,Eurasia,41.1811,48.1846,Nakh-Daghestanian,diacl,,,,,,,,,,,,,,,,,,,,,
58200,Lezgian,lezg1247,,lez,Eurasia,41.5157,47.8951,Nakh-Daghestanian,diacl,,,,,,,,,,,,,,,,,,,,,
58500,Khwarshi,khva1239,,khv,Eurasia,42.2743,45.9977,Nakh-Daghestanian,diacl,,,,,,,,,,,,,,,,,,,,,
58800,Abkhaz,abkh1244,,abk,Eurasia,43.056218,41.159115,Abkhaz-Adyge,diacl,,,,,,,,,,,,,,,,,,,,,
59000,Kabardian,kaba1278,,kbd,Eurasia,43.5082,43.3918,Abkhaz-Adyge,diacl,,,,,,,,,,,,,,,,,,,,,
59190,"Chácobo",chac1251,,cao,"South America",-12.133,-66.7164,Pano-Tacanan,diacl,,,,,,,,,,,,,,,,,,,,,
59300,"Kashararí",kaxa1239,,ktx,"South America",-9.47288,-66.3329,Pano-Tacanan,diacl,,,,,,,,,,,,,,,,,,,,,
59500,"Kashinawá",cash1254,,cbs,"South America",-9.72027,-71.1733,Pano-Tacanan,diacl,,,,,,,,,,,,,,,,,,,,,
59507,"Cavineña",cavi1250,,cav,"South America",-13.3544,-66.6277,Pano-Tacanan,diacl,,,,,,,,,,,,,,,,,,,,,
59509,"Old Chinese",oldc1244,,och,Eurasia,36.12,114.32,Sino-Tibetan,diacl,,,,,,,,,,,,,,,,,,,,,
59520,"Stub PIE Swadesh",,,,,47.688,31.897,,diacl,,,,,,,,,,,,,,,,,,,,,
59900,"Karitiâna",kari1311,,ktn,"South America",-9.37937,-64.1522,Tupian,diacl,,,,,,,,,,,,,,,,,,,,,
60200,"Aruá",arua1261,,arx,"South America",-12.1186,-62.4357,Tupian,diacl,,,,,,,,,,,,,,,,,,,,,
60300,"Cinta Larga",cint1239,,cin,"South America",-10.5879,-60.8312,Tupian,diacl,,,,,,,,,,,,,,,,,,,,,
60400,"Gavião do Jiparaná",gavi1246,,gvo,"South America",-10.7235,-61.6752,Tupian,diacl,,,,,,,,,,,,,,,,,,,,,
60800,"Suruí Paitér",suru1262,,sru,"South America",-11.0989,-61.2818,Tupian,diacl,,,,,,,,,,,,,,,,,,,,,
61000,"Puruborá",puru1264,,pur,"South America",-11.4226,-62.4358,Tupian,diacl,,,,,,,,,,,,,,,,,,,,,
61200,"Káro",karo1305,,arr,"South America",-10.3342,-61.5691,Tupian,diacl,,,,,,,,,,,,,,,,,,,,,
61500,"Makuráp",maku1278,,mpu,"South America",-11.8701,-64.3201,Tupian,diacl,,,,,,,,,,,,,,,,,,,,,
61600,"Mekéns",saki1248,,skf,"South America",-13.054,-62.0927,Tupian,diacl,,,,,,,,,,,,,,,,,,,,,
61700,"Tuparí",tupa1250,,tpr,"South America",-11.8884,-62.2544,Tupian,diacl,,,,,,,,,,,,,,,,,,,,,
61800,"Wayoró",wayo1238,,wyr,"South America",-12.6945,-61.3064,Tupian,diacl,,,,,,,,,,,,,,,,,,,,,
64600,Yuqui,yuqu1240,,yuq,"South America",-16.7875,-64.9438,Tupian,diacl,,,,,,,,,,,,,,,,,,,,,
65500,"Kamayurá",kama1373,,kay,"South America",-12.2661,-53.4651,Tupian,diacl,,,,,,,,,,,,,,,,,,,,,
65700,Amondawa,amun1246,,adw,"South America",-9.04023,-62.3064,Tupian,diacl,,,,,,,,,,,,,,,,,,,,,
66300,Uru-Eu-Wau-Wau,urue1240,,urz,"South America",-10.9176,-63.8086,Tupian,diacl,,,,,,,,,,,,,,,,,,,,,
67750,Turkmen,turk1304,,tuk,Eurasia,37.0872,59.1757,Turkic,diacl,,,,,,,,,,,,,,,,,,,,,
67760,Turkish,nucl1301,,tur,Eurasia,39.8667,32.8667,Turkic,diacl,,,,,,,,,,,,,,,,,,,,,
67780,Kazakh,kaza1248,,kaz,Eurasia,41.8729,65.7709,Turkic,diacl,,,,,,,,,,,,,,,,,,,,,
68000,Estonian,,,est,,59.436958,24.753907,,diacl,,,,,,,,,,,,,,,,,,,,,
68100,Finnish,finn1318,,fin,Eurasia,64.7628,25.5577,Uralic,diacl,,,,,,,,,,,,,,,,,,,,,
68150,"Northern Saami",nort2671,,sme,Eurasia,68.725,22.1113,Uralic,diacl,,,,,,,,,,,,,,,,,,,,,
68300,Hungarian,hung1274,,hun,Eurasia,46.9068585714,19.6555271429,Uralic,diacl,,,,,,,,,,,,,,,,,,,,,
68400,"Yurakaré",yura1255,,yuz,"South America",-16.7479,-65.1224,"Yuracaré",diacl,,,,,,,,,,,,,,,,,,,,,
68404,Proto-Indo-Iranian,,,,,45.0,62.0,,diacl,,,,,,,,,,,,,,,,,,,,,
68407,"Medieval Latin",,,,,42.561,12.615,,diacl,,,,,,,,,,,,,,,,,,,,,
68409,Tibetan,tibe1272,,bod,Eurasia,28.3681,90.1872,Sino-Tibetan,diacl,,,,,,,,,,,,,,,,,,,,,
68410,"Nuclear Burmese",nucl1310,,mya,Eurasia,20.7926,93.9665,Sino-Tibetan,diacl,,,,,,,,,,,,,,,,,,,,,
68411,"Bodo (India)",bodo1269,,brx,Eurasia,26.725455,89.333235,Sino-Tibetan,diacl,,,,,,,,,,,,,,,,,,,,,
68412,"Pa'o Karen",paok1235,,blk,Eurasia,20.211,97.5969,Sino-Tibetan,diacl,,,,,,,,,,,,,,,,,,,,,
68413,Jingpho,kach1280,,kac,Eurasia,25.4634,97.3278,Sino-Tibetan,diacl,,,,,,,,,,,,,,,,,,,,,
68414,"Southern Qiang",sout2728,,qxs,Eurasia,31.5392,103.384,Sino-Tibetan,diacl,,,,,,,,,,,,,,,,,,,,,
68415,Apatani,apat1240,,apt,Eurasia,27.1933,93.7284,Sino-Tibetan,diacl,,,,,,,,,,,,,,,,,,,,,
68416,Newari,newa1246,,new,Eurasia,27.2614,84.9577,Sino-Tibetan,diacl,,,,,,,,,,,,,,,,,,,,,
68417,"Mandarin Chinese",mand1415,,cmn,Eurasia,40.0209,116.228,Sino-Tibetan,diacl,,,,,,,,,,,,,,,,,,,,,
68418,Lepcha,lepc1244,,lep,Eurasia,27.0869,88.5726,Sino-Tibetan,diacl,,,,,,,,,,,,,,,,,,,,,
68419,Proto-Tibeto-Burman,,,,,28.0,90.0,,diacl,,,,,,,,,,,,,,,,,,,,,
68420,Proto-Kuki-Chin,,,,,27.0,93.0,,diacl,,,,,,,,,,,,,,,,,,,,,
68421,Proto-Lolo-Burmese,,,,,20.0,93.0,,diacl,,,,,,,,,,,,,,,,,,,,,
68422,Proto-Tani,,,,,27.0,93.0,,diacl,,,,,,,,,,,,,,,,,,,,,
68423,"Middle Chinese",midd1344,,ltc,Eurasia,34.27,108.9,Sino-Tibetan,diacl,,,,,,,,,,,,,,,,,,,,,
68424,Proto-Sino-Tibetan,,,,,26.0,98.0,,diacl,,,,,,,,,,,,,,,,,,,,,
68425,Proto-Central-Naga,,,,,25.0,94.0,,diacl,,,,,,,,,,,,,,,,,,,,,
68426,Proto-Northern-Naga,,,,,27.0,95.0,,diacl,,,,,,,,,,,,,,,,,,,,,
68427,Proto-Lolish,,,,,24.0,101.0,,diacl,,,,,,,,,,,,,,,,,,,,,
68428,Proto-Tangkhulic,,,,,25.0,94.0,,diacl,,,,,,,,,,,,,,,,,,,,,
68430,Proto-Karenic,,,,,18.0,97.0,,diacl,,,,,,,,,,,,,,,,,,,,,
68431,Proto-Qiangic,,,,,31.0,103.0,,diacl,,,,,,,,,,,,,,,,,,,,,
68433,"Standard Arabic",stan1318,,arb,Eurasia,27.9625,43.8525,Afro-Asiatic,diacl,,,,,,,,,,,,,,,,,,,,,
68441,"Stub proto-form",,,,,47.644448,22.347415,,diacl,,,,,,,,,,,,,,,,,,,,,
68442,"Stub Culture Indo-European",,,,,47.688327,31.897499,,diacl,,,,,,,,,,,,,,,,,,,,,
68445,Adyghe,adyg1241,,ady,Eurasia,44.0,39.33,Abkhaz-Adyge,diacl,,,,,,,,,,,,,,,,,,,,,
68446,Ingush,ingu1240,,inh,Eurasia,43.11,45.03,Nakh-Daghestanian,diacl,,,,,,,,,,,,,,,,,,,,,
68447,Udi,udii1243,,udi,Eurasia,40.9,47.7236,Nakh-Daghestanian,diacl,,,,,,,,,,,,,,,,,,,,,
68448,Beshta,bezh1248,,kap,Eurasia,42.1206,46.0332,Nakh-Daghestanian,diacl,,,,,,,,,,,,,,,,,,,,,
68449,Khinalug,khin1240,,kjj,Eurasia,41.1801,48.0571,Nakh-Daghestanian,diacl,,,,,,,,,,,,,,,,,,,,,
68450,Budukh,budu1248,,bdk,Eurasia,41.2272,48.3353,Nakh-Daghestanian,diacl,,,,,,,,,,,,,,,,,,,,,
68455,Proto-Ibero-Romance,,,,,42.64,-3.896,,diacl,,,,,,,,,,,,,,,,,,,,,
68457,Anglo-Norman,angl1258,,xno,,,,Indo-European,diacl,,,,,,,,,,,,,,,,,,,,,
68458,"Old Czech",,,,,50.071,14.468,,diacl,,,,,,,,,,,,,,,,,,,,,
68459,Proto-Brythonic,,,,,52.504,-2.946,,diacl,,,,,,,,,,,,,,,,,,,,,
68462,"Old Franconian",fran1264,,frk,Eurasia,52.896,9.98388,Indo-European,diacl,,,,,,,,,,,,,,,,,,,,,
68463,Proto-Romance,,,,,45.239,10.407,,diacl,,,,,,,,,,,,,,,,,,,,,
68464,Proto-North-Germanic,,,,,55.262462,9.007021,,diacl,,,,,,,,,,,,,,,,,,,,,
68465,Proto-South-Slavic,,,,,43.956,22.872,,diacl,,,,,,,,,,,,,,,,,,,,,
68466,Abaza,abaz1241,,abq,Eurasia,41.1214,42.7273,Abkhaz-Adyge,diacl,,,,,,,,,,,,,,,,,,,,,
68467,Ubykh,ubyk1235,,uby,Eurasia,43.67,39.67,Abkhaz-Adyge,diacl,,,,,,,,,,,,,,,,,,,,,
68468,Avar,avar1256,,ava,Eurasia,41.7047,46.558,Nakh-Daghestanian,diacl,,,,,,,,,,,,,,,,,,,,,
68469,Andi,andi1255,,ani,Eurasia,42.8078,46.2919,Nakh-Daghestanian,diacl,,,,,,,,,,,,,,,,,,,,,
68470,Lak,lakk1252,,lbe,Eurasia,42.1328,47.0809,Nakh-Daghestanian,diacl,,,,,,,,,,,,,,,,,,,,,
68471,Dargwa,darg1241,,dar,Eurasia,42.4257,47.4388,Nakh-Daghestanian,diacl,,,,,,,,,,,,,,,,,,,,,
68474,Ugaritic,ugar1238,,uga,Eurasia,35.6,35.78,Afro-Asiatic,diacl,,,,,,,,,,,,,,,,,,,,,
68475,"Old Testament Hebrew",anci1244,,hbo,Eurasia,31.7761,35.1725,Afro-Asiatic,diacl,,,,,,,,,,,,,,,,,,,,,
68476,Gagauz,gaga1249,,gag,Eurasia,44.5988,28.0277,Turkic,diacl,,,,,,,,,,,,,,,,,,,,,
68477,"Crimean Tatar",crim1257,,crh,Eurasia,45.0,34.08,Turkic,diacl,,,,,,,,,,,,,,,,,,,,,
68478,Kumyk,kumy1244,,kum,Eurasia,43.0,47.0,Turkic,diacl,,,,,,,,,,,,,,,,,,,,,
68479,Tabasaran,taba1259,,tab,Eurasia,42.0198,47.8379,Nakh-Daghestanian,diacl,,,,,,,,,,,,,,,,,,,,,
68480,Aghul,aghu1253,,agx,Eurasia,41.9242,47.5843,Nakh-Daghestanian,diacl,,,,,,,,,,,,,,,,,,,,,
68481,Tsakhur,tsak1249,,tkr,Eurasia,41.5916,46.8858,Nakh-Daghestanian,diacl,,,,,,,,,,,,,,,,,,,,,
68482,Rutul,rutu1240,,rut,Eurasia,41.6187,47.3244,Nakh-Daghestanian,diacl,,,,,,,,,,,,,,,,,,,,,
68483,Azerbaijani,nort2697,,azj,Eurasia,40.9777,46.4737,Turkic,diacl,,,,,,,,,,,,,,,,,,,,,
68484,Tuvan,tuvi1240,,tyv,Eurasia,51.7,94.36667,Turkic,diacl,,,,,,,,,,,,,,,,,,,,,
68485,Akkadian,akka1240,,akk,Eurasia,33.1,44.1,Afro-Asiatic,diacl,,,,,,,,,,,,,,,,,,,,,
68486,"Old Gutnish",,,,,57.5,18.55,,diacl,,,,,,,,,,,,,,,,,,,,,
68489,"Southern Altai",sout2694,,alt,Eurasia,50.1347,86.8705,Turkic,diacl,,,,,,,,,,,,,,,,,,,,,
68495,"Old Catalan",,,,,41.379,2.18,,diacl,,,,,,,,,,,,,,,,,,,,,
68496,"Old Polish",,,,,52.238,20.994,,diacl,,,,,,,,,,,,,,,,,,,,,
nepali,Nepali,nepa1254,,,Eurasia,28.0,85.0,Indo-European,halenepal,,,,,,,,,,,,,,,,,,,,,
gurung,Gurung,guru1261,,,Eurasia,27.41687,86.28988,Sino-Tibetan,halenepal,,,,,,,,,,,,,,,,,,,,,
westerntamang,"Tamang (Sahu)",west2415,,,Eurasia,28.0239,85.0563,Sino-Tibetan,halenepal,,,,,,,,,,,,,,,,,,,,,
thakali,Thakali,thak1245,,,Eurasia,28.7014,83.6466,Sino-Tibetan,halenepal,,,,,,,,,,,,,,,,,,,,,
magar,Magar,maga1261,,,,,,Sino-Tibetan,halenepal,,,,,,,,,,,,,,,,,,,,,
parbatekham,Kham,parb1234,,,,,,Sino-Tibetan,halenepal,,,,,,,,,,,,,,,,,,,,,
kaike,Kaike,kaik1246,,,Eurasia,28.853,83.1384,Sino-Tibetan,halenepal,,,,,,,,,,,,,,,,,,,,,
jirel,"Tibetan (Jirel)",jire1238,,,Eurasia,27.6931,86.3201,Sino-Tibetan,halenepal,,,,,,,,,,,,,,,,,,,,,
solukhumbusherpa,"Tibetan (Sherpa)",sher1255,,,Eurasia,27.674,86.9994,Sino-Tibetan,halenepal,,,,,,,,,,,,,,,,,,,,,
sunwar,Sunwar,sunw1242,,,Eurasia,27.5201,86.2476,Sino-Tibetan,halenepal,,,,,,,,,,,,,,,,,,,,,
khaling,Khaling,khal1275,,,Eurasia,27.3912,87.5053,Sino-Tibetan,halenepal,,,,,,,,,,,,,,,,,,,,,
kathmanduvalleynewari,Newar,newa1246,,,Eurasia,27.2614,84.9577,Sino-Tibetan,halenepal,,,,,,,,,,,,,,,,,,,,,
chepang,Chepang,chep1245,,,Eurasia,27.7206,84.9017,Sino-Tibetan,halenepal,,,,,,,,,,,,,,,,,,,,,
1,Bangime,bang1363,,,Africa,14.8116,-3.77092,Bangime,hantganbangime,,,,,,,,,,,,,,,,,,,,,
2,Bambara,bamb1269,,,Africa,12.0401,-9.98949,Mande,hantganbangime,,,,,,,,,,,,,,,,,,,,,
3,Bankan_Tey,bank1259,,,Africa,15.06,-2.92,Dogon,hantganbangime,,,,,,,,,,,,,,,,,,,,,
4,Ben_Tey,bent1238,,,Africa,14.78,-2.94,Dogon,hantganbangime,,,,,,,,,,,,,,,,,,,,,
5,Bunoge,buno1241,,,Africa,14.43,-3.49,Dogon,hantganbangime,,,,,,,,,,,,,,,,,,,,,
6,Jamsay,jams1239,,,Africa,14.1794,-2.57999,Dogon,hantganbangime,,,,,,,,,,,,,,,,,,,,,
7,Mombo,momb1254,,,Africa,14.376155,-3.664799,Dogon,hantganbangime,,,,,,,,,,,,,,,,,,,,,
8,Najamba,bond1248,,,Africa,14.9066,-3.32636,Dogon,hantganbangime,,,,,,,,,,,,,,,,,,,,,
9,Nanga,nang1261,,,Africa,14.49,-3.02,Dogon,hantganbangime,,,,,,,,,,,,,,,,,,,,,
10,Perge_Tegu,perg1234,,,,,,Dogon,hantganbangime,,,,,,,,,,,,,,,,,,,,,
11,Tebul_Ure,tebu1239,,,Africa,14.66,-3.1,Dogon,hantganbangime,,,,,,,,,,,,,,,,,,,,,
12,Tiranige_Diga,tira1258,,,Africa,14.76,-3.7,Dogon,hantganbangime,,,,,,,,,,,,,,,,,,,,,
13,Togo_Kan,togo1254,,,Africa,,,Dogon,hantganbangime,,,,,,,,,,,,,,,,,,,,,
14,Tommo_So,tomm1242,,,Africa,14.756,-3.28,Dogon,hantganbangime,,,,,,,,,,,,,,,,,,,,,
15,Toro_Tegu,toro1253,,,Africa,15.0644,-2.22427,Dogon,hantganbangime,,,,,,,,,,,,,,,,,,,,,
16,Yanda_Dom,yand1257,,,Africa,14.63,-3.15,Dogon,hantganbangime,,,,,,,,,,,,,,,,,,,,,
17,Yorno_So,yorn1234,,,,,,Dogon,hantganbangime,,,,,,,,,,,,,,,,,,,,,
18,Fulfulde,maas1239,,,Africa,11.1324,-3.64763,Atlantic-Congo,hantganbangime,,,,,,,,,,,,,,,,,,,,,
19,Jenaama,jena1242,,,Africa,15.5,-4.0,Mande,hantganbangime,,,,,,,,,,,,,,,,,,,,,
20,Penange,pena1270,,,Africa,14.38,-4.03,Dogon,hantganbangime,,,,,,,,,,,,,,,,,,,,,
21,Songhai_Kiini,koyr1240,,,Africa,16.192,-3.73962,Songhay,hantganbangime,,,,,,,,,,,,,,,,,,,,,
22,Songhai_Senni,humb1243,,,Africa,15.2948,-1.69301,Songhay,hantganbangime,,,,,,,,,,,,,,,,,,,,,
angamikhonoma,"Angami (Khonoma)",khon1248,,,Eurasia,,,Sino-Tibetan,marrisonnaga,,,,,,,,,,,,,,,,,,,,,
angamikohima,"Angami (Kohima)",kohl1249,,,,,,,marrisonnaga,,,,,,,,,,,,,,,,,,,,,
aochungli,"Ao (Chungli)",chun1266,,,,,,,marrisonnaga,,,,,,,,,,,,,,,,,,,,,
aomongsen,"Ao (Mongsen: Longchang)",mong1332,,,Eurasia,,,Sino-Tibetan,marrisonnaga,,,,,,,,,,,,,,,,,,,,,
chang,Chang,chan1313,,,Eurasia,26.4336,94.9536,Sino-Tibetan,marrisonnaga,,,,,,,,,,,,,,,,,,,,,
chokri,Chokri,chok1243,,,Eurasia,25.5636,94.2887,Sino-Tibetan,marrisonnaga,,,,,,,,,,,,,,,,,,,,,
kezhama,Khezha,khez1235,,,Eurasia,25.7078,94.3114,Sino-Tibetan,marrisonnaga,,,,,,,,,,,,,,,,,,,,,
khoirao,Khoirao,than1255,,,Eurasia,25.3472,93.8396,Sino-Tibetan,marrisonnaga,,,,,,,,,,,,,,,,,,,,,
konyak,Konyak,kony1246,,,,,,Sino-Tibetan,marrisonnaga,,,,,,,,,,,,,,,,,,,,,
liangmai,Liangmei,lian1251,,,Eurasia,25.16,93.542,Sino-Tibetan,marrisonnaga,,,,,,,,,,,,,,,,,,,,,
lotha,"Lotha Naga",loth1237,,,Eurasia,26.01396,94.04355,Sino-Tibetan,marrisonnaga,,,,,,,,,,,,,,,,,,,,,
mao,Mao,maon1238,,,Eurasia,25.3836,94.0035,Sino-Tibetan,marrisonnaga,,,,,,,,,,,,,,,,,,,,,
maram,Maram,mara1379,,,Eurasia,25.4378,94.2205,Sino-Tibetan,marrisonnaga,,,,,,,,,,,,,,,,,,,,,
maring,Maring,mari1416,,,Eurasia,24.2854,94.0723,Sino-Tibetan,marrisonnaga,,,,,,,,,,,,,,,,,,,,,
meluri,Meluri,poch1243,,,Eurasia,25.4478,94.1119,Sino-Tibetan,marrisonnaga,,,,,,,,,,,,,,,,,,,,,
mzieme,Mzieme,meiz1235,,,,,,,marrisonnaga,,,,,,,,,,,,,,,,,,,,,
nocte,Nocte,noct1238,,,Eurasia,27.152,95.3903,Sino-Tibetan,marrisonnaga,,,,,,,,,,,,,,,,,,,,,
nruanghmei,"Rongmei / Nruanghmei",rong1266,,,Eurasia,25.098,93.7869,Sino-Tibetan,marrisonnaga,,,,,,,,,,,,,,,,,,,,,
ntenyi,Ntenyi,nort2725,,,Eurasia,26.4492,94.5683,Sino-Tibetan,marrisonnaga,,,,,,,,,,,,,,,,,,,,,
phom,Phom,phom1236,,,Eurasia,26.4715,94.7476,Sino-Tibetan,marrisonnaga,,,,,,,,,,,,,,,,,,,,,
puiron,Puiron,rong1266,,,Eurasia,25.098,93.7869,Sino-Tibetan,marrisonnaga,,,,,,,,,,,,,,,,,,,,,
rengma,Rengma,sout2732,,,Eurasia,26.1178,94.6853,Sino-Tibetan,marrisonnaga,,,,,,,,,,,,,,,,,,,,,
sangtam,Sangtam,sang1321,,,Eurasia,25.8581,94.6279,Sino-Tibetan,marrisonnaga,,,,,,,,,,,,,,,,,,,,,
sema,"Sema [Sumi]",sumi1235,,,Eurasia,25.9996,94.4235,Sino-Tibetan,marrisonnaga,,,,,,,,,,,,,,,,,,,,,
tangkhul,Tangkhul,sino1246,,,,,,Sino-Tibetan,marrisonnaga,,,,,,,,,,,,,,,,,,,,,
tengsa,Tengsa,teng1273,,,,,,Sino-Tibetan,marrisonnaga,,,,,,,,,,,,,,,,,,,,,
tangsamoshang,"Tangsa (Moshang)",mosa1240,,,Eurasia,,,Sino-Tibetan,marrisonnaga,,,,,,,,,,,,,,,,,,,,,
tangsayogli,"Tangsa (Yogli)",yogl1238,,,Eurasia,,,Sino-Tibetan,marrisonnaga,,,,,,,,,,,,,,,,,,,,,
wancho,Wancho,wanc1236,,,,,,,marrisonnaga,,,,,,,,,,,,,,,,,,,,,
yacham,Yacham,yach1235,,,,,,Sino-Tibetan,marrisonnaga,,,,,,,,,,,,,,,,,,,,,
yachamtengsa,Yacham-Tengsa,yach1234,,,,,,Sino-Tibetan,marrisonnaga,,,,,,,,,,,,,,,,,,,,,
yimchungru,"Yimchungrü",yimc1241,,,Eurasia,,,Sino-Tibetan,marrisonnaga,,,,,,,,,,,,,,,,,,,,,
zeme,Zeme,zeme1240,,,Eurasia,25.3499,93.6463,Sino-Tibetan,marrisonnaga,,,,,,,,,,,,,,,,,,,,,
burmesewritten,"Burmese (Written)",oldb1235,,,Eurasia,,,Sino-Tibetan,marrisonnaga,,,,,,,,,,,,,,,,,,,,,
dimasa,Dimasa,dima1251,,,Eurasia,25.4198,93.1806,Sino-Tibetan,marrisonnaga,,,,,,,,,,,,,,,,,,,,,
jingpho,Jingpho,jing1260,,,,,,Sino-Tibetan,marrisonnaga,,,,,,,,,,,,,,,,,,,,,
lushai,"Lushai [Mizo]",lush1249,,,Eurasia,22.6138,92.6247,Sino-Tibetan,marrisonnaga,,,,,,,,,,,,,,,,,,,,,
manipuri,Meithei,mani1292,,,Eurasia,24.4409,93.3426,Sino-Tibetan,marrisonnaga,,,,,,,,,,,,,,,,,,,,,
mikir,"Mikir [Karbi]",karb1241,,,Eurasia,25.7317,93.0462,Sino-Tibetan,marrisonnaga,,,,,,,,,,,,,,,,,,,,,
tibetanwritten,"Tibetan (Written)",clas1254,,,Eurasia,,,Sino-Tibetan,marrisonnaga,,,,,,,,,,,,,,,,,,,,,
Ihanja,Ihanja,ihan1234,,,,-9.10589,34.6563,Atlantic-Congo,mitterhoferbena,,,,,,,,,,,,,"short wordlist",,9/15/2009,"Andy Huber",,,,,
Ikuna,Ikuna,ikun1241,,,,-9.13708,34.9083,Atlantic-Congo,mitterhoferbena,,,,,,,,,,,,,"full wordlist",,9/12/2009,"Michelle Morrison",,,,,
Itambo,Itambo,itam1234,,,,-9.36073,35.32647,Atlantic-Congo,mitterhoferbena,,,,,,,,,,,,,"short wordlist",,9/10/2009,"Andy Huber",,,,,
Itipula,Itipula,itip1234,,,,-9.34988,35.21523,Atlantic-Congo,mitterhoferbena,,,,,,,,,,,,,"full wordlist",,9/8/2009,"Michelle Morrison",,,,,
Kanamalenga,Kanamalenga,kana1293,,,,-8.91872,34.63776,Atlantic-Congo,mitterhoferbena,,,,,,,,,,,,,"full wordlist",,9/16/2009,"Michelle Morrison",,,,,
Liwengi,Liwengi,liwe1234,,,,-9.58491,35.12116,Atlantic-Congo,mitterhoferbena,,,,,,,,,,,,,"full wordlist",,9/7/2009,"Andy Huber",,,,,
Lwanzali,Lwanzali,lwan1234,,,,-9.3404,35.27635,Atlantic-Congo,mitterhoferbena,,,,,,,,,,,,,"short wordlist",,9/10/2009,"Andy Huber",,,,,
Makanjaula,Makanjaula,maka1325,,,,-9.52396,34.79638,Atlantic-Congo,mitterhoferbena,,,,,,,,,,,,,"short wordlist",,9/9/2009,"Andy Huber",,,,,
Ujindile,Ujindile,ujin1234,,,,-9.24553,34.50936,Atlantic-Congo,mitterhoferbena,,,,,,,,,,,,,"full wordlist",,9/14/2009,"Michelle Morrison",,,,,
Ukalawa,Ukalawa,ukal1234,,,,-9.18589,35.28047,Atlantic-Congo,mitterhoferbena,,,,,,,,,,,,,"full wordlist",,9/11/2009,"Michelle Morrison",,,,,
Utalingoro,Utalingoro,utal1238,,,,-9.4366,34.70918,Atlantic-Congo,mitterhoferbena,,,,,,,,,,,,,"short wordlist",,9/9/2009,"Andy Huber",,,,,
Utengule,Utengule,uten1234,,,,-8.94924,34.76754,Atlantic-Congo,mitterhoferbena,,,,,,,,,,,,,"short wordlist",,9/15/2009,"Andy Huber",,,,,
Wangama,Wangama,wang1302,,,,-9.17368,34.497,Atlantic-Congo,mitterhoferbena,,,,,,,,,,,,,"short wordlist",,9/14/2009,"Andy Huber",,,,,
20xinl,"Nyagrong Minyag (Ganzi Xinlong)",muya1239,,,Eurasia,29.8226,102.205,Sino-Tibetan,naganorgyalrongic,,,,,,,,,,,,,,,,,,,,,
06muna,"rGyalrong (Ganzi Danba Badi Munashan)",situ1238,,,Eurasia,31.590536,102.660664,Sino-Tibetan,naganorgyalrongic,,,,,,,,,,,,,,,,,,,,,
28erka,"rGyalrong (Jinchuan Erkai)",shan1274,,,Eurasia,32.225,102.63,Sino-Tibetan,naganorgyalrongic,,,,,,,,,,,,,,,,,,,,,
30wobz,"rGyalrong (Jinchuan Guaninqiao Wobzi)",eree1240,,,Eurasia,,,Sino-Tibetan,naganorgyalrongic,,,,,,,,,,,,,,,,,,,,,
48jiem,"rGyalrong (Lixian Xuecheng Jiamizhai)",lixi1238,,,Eurasia,,,Sino-Tibetan,naganorgyalrongic,,,,,,,,,,,,,,,,,,,,,
51bola,"rGyalrong (Maerkang Bola (A))",maer1238,,,Eurasia,,,Sino-Tibetan,naganorgyalrongic,,,,,,,,,,,,,,,,,,,,,
52bolb,"rGyalrong (Maerkang Bola (B))",maer1238,,,Eurasia,,,Sino-Tibetan,naganorgyalrongic,,,,,,,,,,,,,,,,,,,,,
55caob,"rGyalrong (Maerkang Caodeng (B))",tsho1240,,,Eurasia,32.18,101.84,Sino-Tibetan,naganorgyalrongic,,,,,,,,,,,,,,,,,,,,,
59shab,"rGyalrong (Maerkang Japhug Shaerzong (B))",gdon1234,,,,,,Sino-Tibetan,naganorgyalrongic,,,,,,,,,,,,,,,,,,,,,
65soma,"rGyalrong (Maerkang Soman)",maer1238,,,Eurasia,,,Sino-Tibetan,naganorgyalrongic,,,,,,,,,,,,,,,,,,,,,
abaga,Abaga,abag1245,,abg,Papunesia,-6.12028,145.665,"Nuclear Trans New Guinea",transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
abau,Abau,abau1245,,aau,Papunesia,-3.97222,141.324,Sepik,transnewguineaorg,,,,,,,,,,,,,,,,,,,,,
